526253,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
533524,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
535496,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
535558,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
537416,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
542022,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
559522,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
403017,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
403018,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
419955,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
423896,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
446039,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
446040,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
446341,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
446342,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
451174,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
454689,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
454891,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
489428,Bank of Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bankofcyprus_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bankofcyprus_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bankofcyprus_1.svg
511580,BUNQ,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bunq_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bunq_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bunq_1.svg
512458,BUNQ,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bunq_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bunq_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bunq_1.svg
537465,BUNQ,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_bunq_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_bunq_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_bunq_1.svg
537284,CFS-ZIPP,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_zipp_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_zipp_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_zipp_1.svg
537311,CFS-ZIPP,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_zipp_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_zipp_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_zipp_1.svg
554543,CHECKOUT SAS,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_sas_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_sas_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_sas_1.svg
558226,CHECKOUT SAS,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_sas_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_sas_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_sas_1.svg
477777,Conotoxia,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_conotoxia_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_conotoxia_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_conotoxia_1.svg
456964,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
483652,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
521029,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
521089,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
523949,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
531806,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
531830,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
537429,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
542365,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
549118,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
549119,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
549772,CSC Europe,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_csc_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_csc_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_csc_1.svg
516739,CURVE,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_curve_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_curve_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_curve_1.svg
537214,CURVE,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_curve_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_curve_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_curve_1.svg
537229,CURVE,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_curve_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_curve_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_curve_1.svg
557427,CURVE,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_curve_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_curve_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_curve_1.svg
557444,CURVE,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_curve_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_curve_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_curve_1.svg
533815,DECTA,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_decta_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_decta_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_decta_1.svg
539513,DOCK FINANCIAL,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_dock_financial_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_dock_financial_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_dock_financial_1.svg
539562,DOCK FINANCIAL,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_dock_financial_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_dock_financial_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_dock_financial_1.svg
512532,EASY PAYMENT SERVICES,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_easy_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_easy_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_easy_1.svg
545366,EASY PAYMENT SERVICES,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_easy_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_easy_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_easy_1.svg
558716,EASY PAYMENT SERVICES,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_easy_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_easy_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_easy_1.svg
463370,Ecommbx,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_ecommbanx_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_ecommbanx_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_ecommbanx_1.svg
463371,Ecommbx,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_ecommbanx_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_ecommbanx_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_ecommbanx_1.svg
476243,Ecommbx,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_ecommbanx_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_ecommbanx_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_ecommbanx_1.svg
478530,Ecommbx,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_ecommbanx_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_ecommbanx_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_ecommbanx_1.svg
459689,eToro Money,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_etoro_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_etoro_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_etoro_1.svg
400733,Eurobank Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_eurobank_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_eurobank_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_eurobank_1.svg
400734,Eurobank Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_eurobank_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_eurobank_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_eurobank_1.svg
400735,Eurobank Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_eurobank_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_eurobank_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_eurobank_1.svg
400736,Eurobank Cyprus,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_eurobank_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_eurobank_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_eurobank_1.svg
535802,FASTERPAY,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_faster_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_faster_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_faster_1.svg
537282,FASTERPAY,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_faster_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_faster_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_faster_1.svg
516855,Westpac,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_finance_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_finance_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_finance_1.svg
526544,FINANCE,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_finance_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_finance_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_finance_1.svg
498398,Finom,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_finom_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_finom_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_finom_1.svg
513359,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
520627,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
521436,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
531769,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
532567,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
535003,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
539132,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
541085,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
542434,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
545123,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
545843,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
548508,Hellenic Bank,/ContentCommon/payments/icons/bank_icons/cy/web/cy_web_hellenic_1.svg,/ContentCommon/payments/icons/bank_icons/cy/mobile/cy_mobile_hellenic_1.png,/ContentCommon/payments/icons/bank_icons/cy/mobweb/cy_mobileweb_hellenic_1.svg
